1147,6,49,-7,-86
1148,6,49,-7,-88
1149,6,49,-7,-86
1150,7,49,-7,-88
1151,5,48,-7,-86
1152,5,49,-7,-88
1153,6,49,-7,-86
1154,6,49,-7,-88
1155,6,49,-7,-86
1156,7,49,-8,-86
1157,5,49,-7,-88
1158,6,49,-7,-88
1159,7,49,-7,-86
1160,7,49,-7,-86
1161,7,49,-8,-88
1162,7,49,-8,-88
1163,5,49,-7,-86
1164,6,49,-7,-88
1165,5,49,-7,-86
1166,7,49,-7,-88
1167,5,49,-7,-86
1168,5,49,-7,-88
1169,6,49,-7,-86
1170,5,49,-7,-88
1171,6,49,-7,-86
1172,6,49,-7,-88
1173,4,49,-7,-86
1174,6,49,-7,-88
1175,6,49,-7,-86
1176,4,49,-7,-86
1177,6,48,-7,-88
1178,6,49,-7,-88
1179,7,49,-7,-86
1180,6,49,-7,-88
1181,5,49,-7,-86
1182,5,49,-8,-86
1183,7,49,-7,-88
1184,5,49,-7,-86
1185,7,49,-7,-88
1186,7,49,-7,-88
1187,5,49,-7,-86
1188,6,49,-7,-88
1189,6,49,-7,-86
1190,7,48,-7,-88
1191,6,49,-7,-86
1192,6,49,-7,-88
1193,6,49,-7,-86
1194,5,49,-7,-88
1195,7,49,-8,-86
1196,7,48,-8,-88
1197,5,48,-7,-86
1198,7,48,-7,-88
1199,6,48,-8,-86
